,income
35172,0
41238,0
6594,0
42959,0
32099,0
40011,0
7886,1
22595,0
2758,0
29139,1
19189,0
37579,0
41413,0
19804,1
20478,0
11949,0
33922,0
6019,0
21684,0
42307,0
48770,1
30593,0
9940,0
7151,0
20028,1
26809,0
41658,1
36886,0
34550,0
13086,0
30283,1
10257,0
22876,0
44777,0
1298,0
21185,0
45190,1
13530,0
32796,0
24023,1
38858,0
33089,0
34642,1
1176,0
28250,0
1081,0
42819,1
4929,0
31677,0
11527,0
18526,0
12501,0
4424,0
5274,1
27087,0
46891,0
28868,1
34042,0
31977,1
4923,1
47091,0
11078,1
24681,0
3972,0
48184,0
40407,0
12678,0
2634,0
16123,0
43110,0
2769,0
20695,0
533,1
37638,0
24661,0
27451,0
22178,0
2874,1
10778,0
41118,0
22486,1
28244,1
29097,0
25481,1
47367,0
44984,1
20692,0
33926,0
16959,0
24735,0
6485,1
43316,0
6000,0
21103,0
43282,0
26531,0
10026,0
1703,0
9073,0
5641,0
42630,1
1130,0
20044,0
38052,0
31527,0
18887,1
43414,0
44796,0
37392,0
12326,1
15481,1
33844,0
7366,0
30025,0
30459,0
43978,0
37209,1
10441,0
35001,0
25486,0
41799,0
35668,0
38987,0
9126,1
12064,0
23714,0
20132,1
48015,1
39046,0
358,0
31444,0
16589,0
38217,0
30773,1
3500,0
12193,0
9169,0
1349,0
8634,1
723,1
4884,0
35967,0
24584,0
32571,1
13203,0
23603,0
34507,1
43042,0
25738,1
40897,0
4840,0
37026,1
2809,0
32725,1
6437,0
32413,0
38750,0
47241,0
14372,0
33879,0
48317,0
31614,0
7569,0
25754,0
27093,0
31931,0
18015,1
30678,0
15969,0
41381,0
42539,0
36947,0
33467,1
14675,0
39709,0
46701,0
32442,0
20018,0
18421,0
1292,0
19977,0
3049,1
25674,1
32653,1
39865,1
15266,0
28001,1
27131,0
6857,0
3243,0
42203,0
33346,1
16935,0
42919,0
6068,0
24795,0
37189,0
44126,0
34542,0
28353,0
8629,0
767,0
43975,0
42862,0
36806,0
48358,0
32924,0
18449,0
11497,0
492,0
17991,1
32911,0
24225,0
35683,0
44604,0
24664,0
31821,0
33962,0
1022,0
9440,0
46260,0
38659,1
712,0
31974,0
36191,1
1146,0
7152,0
32001,1
7472,0
35171,0
36353,0
40104,1
36826,0
22403,0
1929,0
20216,1
15807,0
45831,0
10407,0
42275,0
14209,0
5513,0
24710,0
32769,1
43926,0
3646,0
41785,1
30338,0
19744,0
46445,0
8391,0
1781,0
44098,0
4130,0
25558,0
19732,0
28960,0
30341,0
48370,0
41098,0
25456,1
18996,0
35396,0
17908,1
46500,1
15754,1
45345,1
44273,0
7751,0
4234,0
20568,1
820,0
10678,0
18954,0
24004,0
32640,0
46536,0
13143,0
47637,0
33928,1
36162,0
32891,0
45078,0
42285,0
22933,1
12504,1
12666,0
7385,1
46994,1
22040,1
14709,0
40865,0
43589,0
40841,0
48400,0
26873,1
1853,0
13427,1
13830,1
2445,0
14516,0
24698,0
33919,0
2003,1
9347,1
9096,0
24291,0
10361,0
40541,0
8839,0
7093,1
28964,0
34833,0
37627,0
18216,0
16410,0
3619,0
9443,0
4346,0
47549,0
34339,0
9133,0
46707,1
45531,0
17062,0
45460,1
17834,1
44910,0
9380,0
10401,0
15668,1
40906,0
37749,0
20087,0
47839,1
1441,0
21001,0
47054,0
23988,1
14498,0
25665,0
5844,0
9436,0
5230,0
10675,0
15488,0
31035,0
26415,1
19504,1
47763,1
7624,1
32871,1
38754,0
29130,0
11775,0
44873,0
15181,0
26704,1
47665,0
41510,0
16844,0
47142,1
4069,0
11776,0
13178,0
44904,0
21753,0
29285,1
21329,0
47361,0
4652,0
11993,0
9662,0
14195,0
40912,0
17164,0
16215,0
2818,0
12767,0
16857,0
35399,0
29523,1
46073,0
26648,0
13106,0
22106,0
27253,0
46748,0
23853,1
45714,0
24591,0
26590,0
16845,0
34466,0
22154,0
43089,1
30609,1
32145,0
11922,0
35312,0
981,0
17707,0
17549,0
26925,0
40240,0
32250,1
6730,0
3126,0
35538,0
14,1
9314,0
15661,0
39366,0
33912,0
43288,0
21207,0
35434,0
2708,0
27078,0
2271,0
42758,0
20072,1
7471,0
15790,0
21241,1
24201,1
33277,1
39496,0
18701,0
16124,0
36180,0
9289,0
23149,0
12733,0
15967,0
22914,0
33591,0
10959,0
41448,0
44768,0
16377,0
11826,1
29591,1
29757,0
43065,0
9207,0
40376,0
23807,0
20439,0
38032,1
38340,0
18699,0
20331,0
11723,1
26336,1
38437,0
507,0
44164,0
10549,0
34841,1
22301,1
29305,0
21646,0
23513,0
25062,0
36234,0
48126,0
5423,0
20815,0
26607,0
5922,0
42846,0
47997,1
16440,0
1945,1
8866,0
9883,0
17793,0
2587,0
2520,1
13090,0
19790,0
37776,0
45204,0
16162,0
36640,0
46575,1
48266,1
32451,0
46750,0
46511,0
23158,0
17977,0
17886,0
42491,0
31549,0
17529,0
20048,0
3236,0
45455,0
35196,1
11655,0
28407,0
39389,0
29975,0
46107,0
27885,0
38479,1
46887,0
32932,0
42330,0
48136,0
34062,0
9649,1
22379,0
32639,0
40952,0
42274,1
13997,1
6036,1
37423,0
17929,0
39080,0
30346,0
14720,0
42259,1
48027,0
26608,0
2224,0
20777,0
2048,1
11586,0
17879,1
46186,0
42130,0
22791,1
16541,0
27199,0
20446,0
12444,0
33990,1
26353,1
31790,0
30353,0
30700,1
32693,0
23903,0
42994,0
27664,0
17901,1
35385,0
36457,0
45171,0
41488,0
27264,0
46222,0
37032,0
27919,0
45602,0
32746,0
27762,0
11994,0
12517,0
44456,0
34898,0
15434,0
550,0
32313,0
32942,0
28034,0
48231,0
38681,0
7251,0
22757,0
21777,0
11052,0
28318,1
35161,0
38487,0
38253,1
6619,0
25203,0
36006,0
41173,1
6143,1
14230,0
42199,0
36815,0
296,0
41219,0
33683,1
47657,1
12231,1
23795,0
16424,0
16259,1
35802,0
2782,0
16737,0
36576,1
11435,1
22477,0
3364,0
7672,0
22333,0
40596,1
13499,1
13957,0
27457,0
14519,0
33946,0
3308,0
17517,0
25332,1
12189,0
23126,1
26883,0
40266,0
1539,0
1151,0
38810,1
1876,1
38933,0
33120,0
24279,1
27723,0
38195,0
6505,0
33453,0
10153,0
44997,0
228,0
6837,0
9423,0
24390,0
44178,1
24908,0
36089,1
25621,0
46797,1
5609,0
10570,0
20790,0
17379,0
48819,0
36572,1
30748,1
29800,1
24236,0
36898,0
42478,1
28567,0
20148,0
27778,0
17539,1
9743,0
10648,0
40103,0
1115,1
28924,1
28611,0
32394,0
33423,0
22247,0
42176,1
18625,0
5579,0
6184,1
24549,1
25979,0
2624,1
30529,0
29003,0
3195,0
8485,0
26291,0
1069,0
3534,0
25662,0
41205,0
44592,0
23933,0
38221,0
33320,0
4770,0
5483,0
6688,0
10253,0
6885,0
15640,0
29142,0
29287,0
8488,0
512,0
10999,1
41826,0
25150,1
46663,0
404,0
1515,0
34056,0
21400,0
842,1
41694,0
5737,0
6528,1
39982,1
25176,0
42023,0
41169,0
47501,0
16523,1
12717,0
44340,0
20547,0
24693,0
11340,0
44079,1
36959,0
8680,0
35341,0
35061,0
24398,0
4920,0
14903,1
25380,0
22929,0
31682,0
36765,0
12613,0
14107,0
20509,0
42337,0
115,0
29988,0
16905,0
24637,0
8273,0
25042,0
40431,0
44287,0
12891,0
47318,1
22088,0
40417,0
23006,0
13025,0
32603,0
14152,1
12806,0
21866,1
44276,1
6291,1
22748,1
14664,0
34584,0
39617,0
40156,0
16950,0
3911,1
26305,1
18613,0
48378,0
19798,0
48736,1
9308,0
30913,1
18973,0
14538,0
46183,1
43475,0
4738,0
3172,0
19923,1
41792,1
20432,1
3418,1
16665,0
13855,1
15747,0
5995,0
41214,1
14817,0
14742,0
17293,0
3067,0
48593,1
41920,0
16095,0
8953,0
38476,0
14488,0
48684,0
8424,0
47502,0
28114,0
40241,0
41313,0
6059,0
34277,1
23512,0
44928,0
43861,0
43273,0
31929,0
31175,0
1443,0
24162,0
46270,0
2633,1
23806,0
7828,0
45693,0
7926,0
14785,0
20763,0
48243,0
1322,1
12667,0
5909,1
7707,0
44787,0
21351,1
7169,0
29074,0
48523,0
16280,0
32450,0
2406,1
35374,0
40479,0
24439,0
37490,0
33224,0
32992,0
4015,0
5724,0
34621,0
19606,0
3454,0
20702,1
2999,0
6937,0
45313,0
24230,1
19349,0
38243,0
28722,0
12364,0
6480,0
46756,0
32107,0
39026,1
15689,1
22259,0
10863,0
34671,0
27062,0
4113,0
19207,0
12707,0
46765,1
11901,0
5707,0
27466,0
25135,1
8272,0
40704,0
43510,0
16260,0
23775,0
33859,0
22947,1
45955,0
21907,0
44446,0
7407,0
31873,0
46152,0
14115,0
33459,0
24340,0
39513,0
38886,0
2065,0
5738,0
15678,0
36951,0
1497,0
39312,0
43114,0
47790,0
28304,0
23244,1
36019,1
3122,1
6665,1
34323,0
42666,0
31360,0
20595,0
38655,0
38573,1
29107,0
22179,0
8188,0
11416,1
9185,0
32706,0
33284,0
4281,0
17405,0
30044,0
16053,1
1949,1
4389,1
41010,1
36072,0
14650,1
8984,0
48348,0
2302,0
12909,1
3383,0
11360,0
28980,1
12868,0
45351,0
38003,0
16222,0
23030,0
18934,0
24734,1
4666,0
20667,0
5058,1
46503,0
25809,1
42215,1
41564,1
15068,1
18128,0
13619,0
42571,0
257,0
4582,0
32434,0
1849,1
9946,1
6948,1
10117,0
33724,0
14168,1
33691,0
9343,0
40794,1
35238,1
28644,0
40395,0
37758,0
28245,1
10494,1
12713,0
40675,0
10326,0
48411,0
2237,1
47323,0
27750,1
11455,0
6577,0
8793,0
19193,1
2616,0
37526,0
11174,0
254,0
3362,0
41708,0
43902,1
20239,0
4988,1
20988,0
14713,0
16860,0
7844,0
46467,0
32564,1
24881,0
10830,0
46087,0
2416,0
41458,0
7856,0
4675,1
6013,0
2067,0
46518,1
1954,0
46558,0
30012,1
32982,0
47102,0
45142,0
48453,0
29380,0
12931,1
41640,0
10338,0
6652,1
31661,0
9269,1
8249,1
46191,0
17552,0
32129,1
41009,1
20204,0
45371,0
28845,0
20765,0
23892,0
23425,0
38115,0
39711,0
17915,0
2054,0
23520,0
37270,0
22463,0
36197,1
4942,0
5846,0
48632,0
43349,0
4902,0
43113,0
3731,0
31603,0
18129,1
18272,0
325,0
20583,0
451,1
34728,1
9079,1
8996,0
26794,1
13549,0
31582,0
29597,0
1001,1
41669,0
11420,0
5824,0
43480,0
17732,1
44087,0
3956,0
37926,1
13194,1
11783,0
38254,0
2919,1
26368,1
12660,0
28185,1
36223,0
10214,0
45753,1
38120,0
30059,0
42254,0
14014,0
26778,0
5989,0
10988,0
13210,1
1488,0
11910,0
28170,0
38995,0
350,1
44523,1
1310,0
14642,0
27764,0
26303,0
17896,0
384,0
21135,1
26559,1
21140,0
2479,0
47506,0
47798,0
48835,0
22389,1
7816,0
37481,0
42516,0
16265,0
33030,0
35594,1
12271,0
6534,0
33028,0
30954,1
19932,0
22995,1
24388,0
28801,1
41336,0
35693,0
30107,0
19514,0
12878,1
8965,0
35905,1
10545,1
44612,0
44879,1
4208,1
15001,1
28604,0
29889,1
42799,0
42388,0
24675,0
44816,0
9716,0
7469,0
27543,0
43823,0
18358,0
27739,0
10268,1
13970,0
9556,0
28839,0
38255,0
23877,1
11247,0
12633,0
30151,0
31405,1
4875,1
31228,0
41307,1
5441,0
1678,0
38928,0
23833,0
27881,0
1804,0
47313,0
36109,0
43461,0
35343,0
14517,0
3120,0
13927,0
38381,0
25881,0
48189,0
39724,0
19543,1
4781,0
48275,0
24900,1
11869,0
17406,0
30810,0
46102,1
14580,0
33595,0
35813,1
13668,0
26946,1
24395,1
18810,0
9825,0
1706,1
27134,0
14714,1
30420,1
42192,0
39353,0
45510,0
648,0
17530,0
15789,0
21954,0
39760,0
17437,0
20755,0
34108,0
31925,0
39095,0
43377,0
2499,0
15003,0
29069,0
9243,0
12333,0
4438,1
47358,1
15632,1
23483,0
35741,0
39596,0
37989,0
24126,0
37594,0
41436,0
38287,0
12465,0
15742,0
39031,1
7256,0
7148,0
5640,0
27118,1
17824,0
25004,0
19382,1
18963,0
34219,0
44741,0
25860,0
2426,1
5289,0
4536,0
42458,0
31218,0
40072,0
48722,1
3588,0
40225,0
20358,0
43386,0
12149,0
3175,1
46918,0
32664,0
35226,0
31546,0
40663,0
25790,0
9908,1
9516,1
13286,0
28126,1
30170,0
22904,0
24118,0
2684,0
20267,0
7438,1
23413,0
39504,0
16347,0
11337,0
22810,0
19243,0
20653,0
33786,0
312,0
34810,0
41016,0
39707,1
43687,0
16251,0
19929,0
46490,0
6212,1
38970,0
36421,1
10082,1
608,0
194,0
34294,0
39816,0
40561,0
47153,1
18465,0
34267,1
28484,0
26863,0
16313,0
8268,1
15349,1
45376,0
34710,0
36130,0
35194,0
18649,0
2232,0
43600,0
48512,1
36541,0
20035,0
32487,0
44335,0
33817,0
5428,0
3625,0
10146,0
26585,0
30156,0
14411,0
17571,0
28387,0
16917,0
33676,0
34751,0
20651,1
26425,0
31078,0
38370,0
44934,0
45370,0
37353,0
19629,0
11066,1
6294,0
22899,0
31145,0
41202,0
15025,0
28345,0
45218,0
11976,1
13964,0
23889,1
44489,1
8063,0
17577,1
16056,0
17376,0
12668,1
17447,0
19498,0
24339,1
34954,0
15753,0
6262,0
2275,0
36388,0
11095,0
35279,0
4289,0
35363,0
4211,0
25081,0
41343,1
27018,0
655,0
35776,0
14355,0
22711,0
40480,0
43118,1
6214,0
14041,0
28486,0
38209,0
23352,0
23821,0
15279,1
7699,1
39661,0
5647,0
21601,0
28288,1
48246,0
46611,0
13919,0
45118,0
44221,0
21986,1
5569,0
29461,1
16655,1
28814,1
44967,0
37213,0
14810,0
29802,0
24216,0
13234,0
47012,0
22456,1
1873,0
21083,0
8192,0
29341,1
2239,0
2336,0
23135,0
33207,0
12221,0
16949,0
12725,1
5501,0
19411,0
28970,1
33113,0
16384,0
28448,0
42042,0
7583,0
13139,0
12002,0
24219,0
905,0
5842,0
2384,0
42514,0
27281,0
44378,0
9090,0
19242,0
30841,0
1670,1
3897,0
7921,0
34903,0
43842,0
10980,1
34812,1
37497,0
41349,1
35433,0
38188,1
26523,0
14691,0
13067,0
44936,0
12411,0
1665,0
13264,0
32194,0
46049,0
20971,0
36928,0
6110,0
15750,0
28452,1
7538,0
1430,0
19760,1
44738,0
621,0
28454,1
27893,0
45400,0
15516,0
46080,0
6112,1
47998,0
22852,0
32231,0
5212,0
36102,0
44208,1
23966,0
13489,0
11432,0
12488,1
36555,0
4316,0
10680,0
34905,0
1417,1
3924,0
40532,1
10692,1
43376,0
16977,0
34268,0
18619,0
29202,0
2142,0
7696,1
16889,0
27964,0
4710,0
6597,0
24448,0
46226,1
33434,0
17525,0
35609,0
11479,0
30769,1
44175,0
34172,0
3416,0
4116,0
29133,0
43561,0
40539,0
17632,0
10085,0
13001,0
40980,0
17714,1
39519,0
1362,0
45054,0
21564,1
8266,1
14146,0
402,1
35816,0
30846,0
33749,0
44066,0
10682,0
47223,1
43489,1
30622,0
14512,0
34440,0
25951,0
21293,0
12424,0
10331,1
35158,0
38513,0
22534,0
45434,0
25932,0
30389,0
48614,0
18829,0
2179,1
36267,0
43159,1
47076,0
19764,0
15915,1
18171,0
32552,0
4558,0
23997,0
46217,0
23565,0
34071,0
23328,0
3268,1
35392,0
41310,0
48685,0
37704,1
15639,0
23357,1
25078,0
6448,0
22003,0
8747,0
42696,0
28591,0
36129,1
24946,0
35635,0
43096,1
19986,0
29743,0
44173,0
9138,0
20787,0
33271,0
23494,0
18683,0
43564,0
7832,1
17368,1
16930,1
27463,0
35000,1
42427,0
37675,1
39570,1
10114,1
43000,0
11887,0
27550,1
4964,0
32696,0
39118,0
8117,1
34418,0
19808,0
48052,0
22959,0
43858,1
34911,0
26724,0
33452,0
48781,0
19696,0
17987,0
15316,0
8749,0
42050,0
5809,0
45282,0
16063,0
6580,1
16912,0
41796,0
47494,0
26671,0
41207,0
22684,1
26749,0
18472,0
25690,0
44297,0
48316,0
7217,0
36328,1
19743,1
10074,0
29428,0
37790,0
16096,0
29308,0
13291,0
35833,0
6991,1
8743,0
23915,0
28043,0
36787,0
23000,0
4527,0
4052,0
11376,0
47097,0
16137,0
26037,1
4152,0
22715,0
40846,0
32902,0
15676,0
4655,0
13385,1
12155,0
32770,1
4751,0
26729,1
41244,1
44616,0
32478,0
35703,0
36772,1
29233,0
16163,0
37888,0
4682,0
42464,0
32480,1
16543,1
33539,1
23851,0
19991,0
12429,1
17866,0
42345,0
28775,0
6647,0
41793,0
803,0
33789,0
32492,0
43102,1
6659,0
47200,0
45436,1
16908,1
16431,0
20784,0
31341,0
21165,0
15307,0
12575,1
21622,0
41702,0
44512,0
36821,0
48026,0
3584,1
28100,0
46657,0
37813,0
1210,1
22516,1
27560,0
6669,1
38847,0
45588,0
18933,0
43247,0
20504,0
35500,0
22152,1
46892,0
12911,0
40713,0
26148,0
28966,1
39167,0
41988,1
45298,0
5911,0
45007,0
14491,1
12235,0
30292,0
9483,0
28750,0
32,0
26452,0
1288,0
29109,0
34302,0
23102,0
19297,0
45235,0
2327,0
41332,0
20704,1
27472,0
34715,0
38566,0
6928,0
18014,1
28815,0
7103,1
11561,1
11001,0
34807,1
214,1
38673,0
41241,1
2449,0
41709,0
46678,1
25536,0
7188,0
23444,0
35352,0
36202,0
4409,0
10322,0
38332,1
10175,1
35653,0
6654,0
34765,0
41073,1
16853,0
44566,1
14985,0
4604,0
30632,1
25841,1
27051,0
39702,0
25010,0
38755,0
6755,0
27929,0
47829,1
29560,1
21494,0
16538,0
29426,1
38411,1
3742,0
2077,0
6794,0
48059,0
15060,0
16878,0
25635,0
39975,1
22538,0
48826,1
43541,0
29499,0
26821,0
38578,0
1558,0
43889,0
12890,0
9274,1
25458,0
20375,0
18105,0
14343,0
18131,0
9819,1
47215,1
14108,0
12718,0
24653,0
39522,0
19729,1
34752,0
38770,1
14989,0
11609,0
25837,0
20564,0
22659,0
22790,0
33915,1
36560,1
46324,0
43314,0
2736,1
14613,0
45804,0
15484,0
19070,0
5775,0
38538,0
7826,1
33274,0
15842,0
40364,1
22844,0
9755,0
47605,1
2867,0
45415,0
24829,0
36875,0
13639,1
11207,0
37183,1
39021,0
28677,0
5358,1
12136,0
3263,0
47339,0
22215,0
23099,0
39270,0
33725,0
20404,0
6746,1
1661,1
40226,0
38969,0
24749,1
45398,0
39735,1
8011,0
25731,0
3923,0
4418,0
41357,0
34132,0
12233,0
10364,0
41982,1
21568,0
24979,0
23037,0
34649,0
8980,0
19706,0
18334,0
45022,1
24759,0
4005,1
26154,0
39651,1
10433,0
24666,1
4072,0
13307,0
41459,0
3975,0
21428,0
34631,0
22052,0
46791,0
46950,0
18659,0
3997,0
23068,0
17291,0
25230,0
726,0
20567,0
28327,0
28729,1
32568,1
36454,0
34254,0
35138,0
8383,0
25529,0
35849,0
28744,0
22898,0
24836,0
48625,0
21608,0
41056,0
8145,0
34901,1
42021,0
18794,0
29724,1
40544,0
34849,0
22309,1
26717,0
7085,1
38358,0
46436,0
18537,0
46282,1
1806,0
23963,0
13622,0
28455,0
44344,0
7267,0
43781,0
38582,0
8829,1
21965,0
36248,1
9386,1
41403,0
7244,0
21454,0
3400,0
6356,0
32521,0
13849,0
1164,1
31150,0
46417,0
2124,0
11197,0
15839,1
3925,0
43191,0
14211,0
1070,0
18665,1
41129,0
44312,0
4308,0
30425,0
1045,0
9687,0
21305,0
17897,0
9164,0
5744,0
47585,1
12497,0
26792,0
25576,1
39396,0
13207,1
7930,0
24923,0
43729,0
40242,1
45868,0
11193,1
41364,0
5581,1
42020,1
14017,1
25279,0
32615,0
17026,0
18417,0
20505,0
13868,0
48094,0
556,0
30395,0
39505,0
14825,0
25336,1
43985,0
26839,0
18614,0
48122,1
15324,0
35084,0
29092,0
30356,0
29913,0
26312,0
4431,0
17819,0
32781,0
28623,0
18308,0
41074,0
25272,0
31955,0
28741,0
43874,0
31895,1
20534,0
14534,0
18985,0
41220,0
21341,0
39720,1
20838,0
45859,0
28439,0
38914,0
24464,0
12683,0
17951,0
15265,0
18737,0
20141,0
17159,0
41089,0
11772,0
48775,0
15559,0
24921,0
37731,0
24366,1
4904,0
27745,0
19685,0
41231,0
4704,1
44856,0
20921,0
16010,0
20538,0
10646,0
33849,0
44072,1
35811,0
20621,0
10415,1
16521,0
10405,0
16397,0
25632,1
46132,1
22338,1
5224,1
43824,1
39731,0
31590,0
17131,0
15233,0
11152,1
41555,0
14469,0
11691,0
22142,1
30484,1
20853,1
41876,0
20228,0
3444,0
35176,0
38878,1
39976,0
42187,1
16175,0
44931,0
26513,0
12239,0
23986,1
47573,1
1862,1
29982,0
46378,1
24577,0
14324,0
31331,1
20594,0
11282,0
33055,0
40016,1
6807,0
3733,1
1142,0
31039,0
5963,0
41106,0
39666,0
26146,0
46900,0
5219,0
14895,0
24284,0
1685,1
19853,0
27326,0
14399,0
3329,0
46036,0
11679,0
8094,0
43492,0
43474,0
30494,0
732,0
40032,1
20744,0
43135,1
17852,0
15474,0
8840,0
21129,0
8859,0
47835,0
21975,0
25732,1
8142,0
16814,0
38837,0
10343,0
12366,0
47164,0
37796,1
26992,0
12257,0
8343,0
11683,0
22622,0
47224,0
2377,1
41738,0
2451,0
45532,0
10203,1
5848,1
28949,0
45653,1
40139,1
43619,0
1285,0
13796,0
8910,1
6132,0
14998,0
31291,0
4761,1
23316,0
895,0
7109,0
31643,0
24635,0
26333,0
19360,0
37946,0
4541,0
3131,0
37151,0
19026,0
1118,1
22763,0
11494,1
16881,0
11738,0
37016,0
12203,0
28425,0
29952,0
6692,0
35822,0
32371,1
3846,0
36974,0
32473,0
11800,1
241,0
34942,0
35688,0
14822,1
33151,0
3533,0
41076,1
269,1
26362,0
24490,0
14192,1
38293,0
4540,1
10339,1
14807,0
6472,0
26120,0
43907,0
48481,0
25133,0
6982,0
13244,0
33826,0
3324,0
36646,1
48626,1
2412,0
41962,0
5917,1
29383,0
23116,0
37439,0
8226,1
35888,0
41698,0
17885,1
41228,0
36929,0
36402,0
40779,0
15161,1
23828,0
1011,0
34117,1
4716,0
42639,1
48533,0
1383,0
46307,0
27407,0
28282,0
35593,1
22419,0
16697,1
31921,0
16331,1
22673,0
42706,1
21819,0
17630,0
39568,1
11574,0
26620,1
21913,0
47687,1
28947,0
11108,0
7242,0
37165,1
36498,0
42599,1
44978,1
40344,0
34446,0
9984,0
31041,0
31669,1
18741,0
24917,0
48545,0
38492,0
34125,0
33566,1
313,1
13535,1
35956,0
19190,0
17353,0
23567,1
10444,1
48101,0
32262,0
47606,0
33266,0
44675,0
34098,0
11890,1
42868,0
23424,0
18872,0
46346,0
41461,0
6590,1
17508,1
46793,0
4450,0
38341,0
964,0
31946,1
6125,0
2205,1
17432,0
43436,0
27228,0
16183,0
0,0
3660,0
35645,0
4821,0
42230,0
22429,0
26444,0
20799,1
10130,0
10608,0
27377,0
22713,1
48060,1
2318,1
7090,1
30219,0
34514,0
31596,1
34508,0
39014,0
22515,1
31406,1
36985,0
28344,0
6880,1
29032,1
21229,0
7718,1
4203,1
17882,0
38219,0
1414,0
25119,1
2198,1
27980,1
27240,1
32368,0
6821,0
13876,0
31417,1
19676,0
43076,0
47980,0
16306,1
35258,0
8388,0
47451,1
27174,0
36569,0
6299,1
21275,0
29811,0
29313,1
34646,0
8202,0
1317,0
3099,0
39767,0
31313,0
605,0
16742,1
417,0
9069,0
30516,0
25986,0
24556,1
31407,0
17135,1
3312,0
29823,0
17082,0
6397,0
28091,0
9167,0
40485,0
36650,1
42030,0
8651,0
18622,0
20925,0
14436,0
41315,0
41344,0
35276,0
11495,0
221,0
30408,0
3808,0
8299,0
43082,0
38617,0
40043,0
15948,1
37015,0
36412,1
39713,0
630,0
13441,0
17087,0
1268,0
42968,0
44147,0
18032,0
26222,1
134,0
30831,1
43618,0
9823,0
15045,0
22081,0
45348,1
23166,0
39677,1
15884,0
8825,1
21769,0
35596,0
35618,0
9773,0
6513,1
6530,1
46608,0
15166,0
46454,0
34376,0
14353,1
21459,0
18958,0
38499,1
27193,0
40688,0
8059,0
6873,0
14239,0
41914,1
15717,0
10845,0
43303,1
9663,1
26215,0
31750,1
24203,1
4794,0
44425,0
13598,1
23946,0
29559,0
43574,0
40542,0
33968,0
46233,1
29902,0
21817,0
38990,0
7691,0
46730,0
10963,0
13592,0
15063,0
25637,0
4101,0
12863,0
29084,0
36987,0
36414,1
20863,0
19481,0
21871,0
45519,0
44404,0
35393,0
21264,0
19863,0
25025,0
18876,0
6849,1
43395,0
16753,0
28447,1
15125,1
33523,0
42297,0
32807,0
42408,0
21443,0
38337,0
27810,0
3502,1
25855,1
8592,0
17838,0
16715,0
5011,0
45148,0
35576,0
23863,0
37038,0
31698,0
34060,1
46847,0
23926,1
44076,0
3152,1
41437,0
33942,0
11355,0
6272,0
45890,1
16385,0
12825,0
28334,0
20306,0
1627,1
43166,0
40639,0
29897,0
47380,0
25321,0
35960,0
32558,0
27977,0
20406,0
44511,0
2460,1
21321,0
44568,0
25339,0
28639,0
48236,0
14463,0
23308,1
10360,0
8801,1
20196,0
17862,1
28416,0
31926,0
28707,0
15610,0
20604,0
41851,0
12889,1
1955,0
7571,1
40478,0
35359,1
33219,0
37413,0
13812,0
36897,0
14946,0
5013,1
16699,1
16118,0
434,0
21296,0
47211,0
42159,0
12067,0
44006,0
12241,1
42017,0
16783,0
47748,0
35853,0
44352,1
3408,1
20145,0
783,0
12934,0
45226,0
47484,0
30580,0
16221,0
25961,0
21645,0
29441,0
45232,0
13733,1
38939,0
39107,1
17971,0
30320,1
13165,0
48045,0
19315,0
26571,0
3691,0
45686,1
21786,0
23121,0
34241,1
9082,0
10041,1
35791,0
13640,0
13972,0
15621,1
39534,1
25848,0
18989,0
44491,0
3068,0
9679,0
44099,0
41423,0
47815,0
9121,0
14380,0
9278,0
27236,0
37909,0
839,0
25383,1
43503,0
24297,1
2209,0
46826,0
19497,1
10112,0
22557,0
35348,1
9088,0
46358,0
13339,0
4204,0
8748,0
11285,0
19260,0
4797,1
34031,0
23176,0
36798,0
25184,0
40856,1
9902,0
14016,1
37312,0
17322,0
42462,0
32814,0
45582,0
44061,0
15529,0
37841,0
25801,0
13982,1
14865,0
39075,0
13334,0
4104,0
43221,0
16184,0
34669,0
36331,0
4641,1
10463,0
9156,0
19896,1
12263,0
35482,0
9177,1
44640,1
47915,0
43726,1
24334,1
41116,0
3730,0
36733,0
32994,0
42139,0
18242,0
21482,1
3438,1
45199,0
47535,0
44138,0
8565,0
41471,0
17668,0
32143,0
39994,0
40933,1
21520,0
20167,0
16899,0
12438,0
13245,0
22638,0
38902,0
16238,1
2454,0
38441,0
11317,0
37925,0
38380,1
24874,1
11189,1
12017,0
12837,1
19848,0
25871,0
40377,0
29218,0
40747,0
8727,0
38780,0
44875,0
45886,0
1867,0
45488,0
38871,0
18031,0
31134,0
5111,0
3658,0
22471,0
11386,0
44582,0
29232,0
26720,0
16455,0
36990,0
34688,0
25947,1
3465,0
48526,0
1737,0
33744,0
31008,1
43620,0
3786,1
38646,0
47071,1
32242,0
12011,0
10614,0
13493,0
20116,0
44295,0
8170,0
8003,0
42476,1
33128,0
42262,1
529,0
36406,0
48783,0
40800,0
38044,0
39679,0
19559,1
24828,0
16354,0
3456,0
32465,0
41322,0
45840,0
43324,0
28214,1
7944,1
26866,0
43355,0
20783,0
37603,1
20490,1
45833,1
1205,1
13875,0
7432,1
26602,0
31522,0
21831,1
17450,0
40373,1
23820,0
2905,0
7766,0
8116,0
24657,0
43002,0
43732,0
15517,1
1255,0
46245,0
8518,0
42080,1
13346,1
7685,0
45177,0
43903,0
5772,0
40661,0
43909,1
5326,0
28293,0
37458,0
34744,1
25835,0
